Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599233013,Device: id=1,TX,3.0644676561852,6275.9495154224,6766.264340412,5556896,1422555264
1599233014,Device: id=1,TX,4.5292539643558,9275.8227872511,10000.503421548,10151669,2598805824
1599233015,Device: id=1,TX,4.5292553485852,9275.8175549084,10000.498410682,14723009,3769056576
1599233016,Device: id=1,TX,4.5292563049318,9275.8151428723,10000.496151661,19280320,4935715392
1599233017,Device: id=1,TX,4.5292507789552,9275.8063081551,10000.486432788,23858147,6107626560
1599233018,Device: id=1,TX,4.5292549499229,9275.8172693796,10000.498061367,28454542,7284291392
1599233019,Device: id=1,TX,4.5292553611863,9275.8178277955,10000.498685585,33037508,8457518400
1599233020,Device: id=1,TX,4.5292547386112,9275.8180601887,10000.498818367,37595721,9624408896
1599233021,Device: id=1,TX,4.5292540043202,9275.8164743888,10000.49711508,42150030,10790299968
1599233022,Device: id=1,TX,4.5292557012358,9275.8137350829,10000.494647281,46699677,11954996800
1599233023,Device: id=1,TX,4.5292552275933,9275.8211518545,10000.501988269,51260582,13122576704
1599233024,Device: id=1,TX,4.5292556496479,9275.8157019473,10000.496605891,55811764,14287666752
1599233025,Device: id=1,TX,4.5292546474603,9275.8219390315,10000.502682625,60369755,15454500928
1599233026,Device: id=1,TX,4.5292543604932,9275.8091151314,10000.48981281,64926619,16621045056
1599233027,Device: id=1,TX,4.529255083947,9275.8185772193,10000.499390651,69475785,17785619520
1599233028,Device: id=1,TX,4.5292548086889,9275.8139438135,10000.494713204,74025333,18950291264
1599233029,Device: id=1,TX,4.5292545369073,9275.8155285328,10000.496254438,78579649,20116183872
1599233030,Device: id=1,TX,4.5292548200213,9275.8221164918,10000.502887695,83128900,21280780608
1599233031,Device: id=1,TX,4.5292562199556,9276.0043224999,10000.685317693,87682977,22446635328
1599233032,Device: id=1,TX,4.5292579225451,9275.6331215213,10000.314389128,92238488,23612810048
1599233033,Device: id=1,TX,4.5292527727739,9275.8099685503,10000.490412194,96796899,24779750720
1599233034,Device: id=1,TX,4.5292527915045,9275.8125249546,10000.492971595,101377970,25952492608
1599233035,Device: id=1,TX,4.529255587744,9275.8155619139,10000.496455953,105928548,27117428032
1599233036,Device: id=1,TX,4.5292547741189,9275.8180943887,10000.498858248,110484926,28283848768
1599233037,Device: id=1,TX,4.5292571096911,9275.8206503824,10000.501787933,115032397,29447989056
1599233038,Device: id=1,TX,4.5292563730466,9275.8273429963,10000.508362684,119582000,30612676160
1599233039,Device: id=1,TX,4.5292549535297,9275.8169928501,10000.497785415,120414012,30825665856
