Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232620,Device: id=0,RX,9.7071368853362,4970.0481102259,6523.1900118797,18820998,1204543872
1599232621,Device: id=0,RX,8.9615658160954,4588.330393743,6022.1809243183,27790909,1778619264
1599232622,Device: id=0,RX,8.8302692739462,4521.0912275379,5933.9343113693,36641493,2345055808
1599232623,Device: id=0,RX,8.8264821911516,4519.1568339443,5931.3939845285,45468297,2909971008
1599232624,Device: id=0,RX,8.828139777321,4520.0075659884,5932.5099303597,54299700,3475180800
1599232625,Device: id=0,RX,8.8258210358221,4518.8244558538,5930.9558215853,63148176,4041483776
1599232626,Device: id=0,RX,8.8420221278061,4527.118913162,5941.8424536109,71990876,4607417024
1599232627,Device: id=0,RX,8.858265082898,4535.4261698674,5952.7485831311,80975849,5182454592
1599232628,Device: id=0,RX,8.8542928570756,4533.4015262172,5950.0883833493,89831638,5749225536
1599232629,Device: id=0,RX,8.8521123732393,4532.2805115375,5948.6184912558,98687547,6316003584
1599232630,Device: id=0,RX,8.8456210694272,4528.953438555,5944.2528096633,107647911,6889466304
1599232631,Device: id=0,RX,8.8411665165965,4526.6828141234,5941.2694567788,116607393,7462873856
1599232632,Device: id=0,RX,8.8355063246589,4523.775204151,5937.4562160964,125578530,8037026112
1599232633,Device: id=0,RX,8.8373417766067,4524.7174582703,5938.6921425273,134442693,8604332352
1599232634,Device: id=0,RX,8.8316550457953,4521.8160055536,5934.8808128808,143358232,9174927936
1599232635,Device: id=0,RX,8.838656473846,4525.3834136092,5939.5684494246,152199936,9740795904
1599232636,Device: id=0,RX,8.8266829896703,4519.2616907112,5931.5309690585,161142219,10313102016
1599232637,Device: id=0,RX,8.8348727478196,4523.4620057263,5937.0416453774,169988393,10879258048
1599232638,Device: id=0,RX,8.8529854587332,4532.7255189285,5949.2031923258,178946523,11452577984
1599232639,Device: id=0,RX,8.8527276910913,4532.5991325386,5949.0355631133,187817617,12020328320
1599232640,Device: id=0,RX,8.8529967761715,4532.7348548788,5949.2143390662,196784823,12594229568
1599232641,Device: id=0,RX,8.8537870779666,4533.1319085087,5949.7378409834,205754472,13168286208
1599232642,Device: id=0,RX,8.8440189231163,4528.1472715837,5943.1902992823,214732358,13742872128
1599232643,Device: id=0,RX,8.8466813366752,4529.501287045,5944.970300913,223393723,14297198272
