Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232935,Device: id=0,RX,4.5305859618721,9273.4177531258,9998.3115070253,9150860,2341952960
1599232936,Device: id=0,RX,4.5316435726547,9275.3965425422,10000.459514167,13682753,3501441344
1599232937,Device: id=0,RX,4.5313439775983,9274.7841589028,9999.7991953185,18215341,4661107648
1599232938,Device: id=0,RX,4.5316190706092,9275.3750438249,10000.434095122,22747650,5820706048
1599232939,Device: id=0,RX,4.5316636018781,9275.4339825767,10000.500158877,27279995,6980309632
1599232940,Device: id=0,RX,4.531360734871,9274.8656871426,9999.8834047219,31812267,8139900992
1599232941,Device: id=0,RX,4.5316630635388,9275.4156601562,10000.481750322,36344339,9299432576
1599232942,Device: id=0,RX,4.5316185005399,9275.3700309845,10000.428991071,40876427,10458973952
1599232943,Device: id=0,RX,4.5316584528876,9275.435523577,10000.500876039,45408599,11618534784
1599232944,Device: id=0,RX,4.5316603287594,9275.4244553719,10000.490107973,49941148,12778190208
1599232945,Device: id=0,RX,4.5316744757561,9275.4415725543,10000.509488675,54474070,13937939584
1599232946,Device: id=0,RX,4.5316589504579,9275.4005381151,10000.465970188,59006102,15097460096
1599232947,Device: id=0,RX,4.5316693067618,9275.4388511799,10000.505940262,63538747,16257139584
1599232948,Device: id=0,RX,4.5316280496425,9275.3619118984,10000.422399841,68070819,17416673408
1599232949,Device: id=0,RX,4.5316051306836,9275.3457087368,10000.402529646,72602452,18576098752
1599232950,Device: id=0,RX,4.5313390365501,9274.8095207819,9999.8237666299,77133877,19735471936
1599232951,Device: id=0,RX,4.5316518067092,9275.43652812,10000.500817194,81666710,20895203712
1599232952,Device: id=0,RX,4.5314261191934,9274.9812153194,10000.00939439,86199089,22054820160
1599232953,Device: id=0,RX,4.5312152703435,9274.6658006995,9999.6602439545,90731433,23214442176
1599232954,Device: id=0,RX,4.5316375607017,9275.4430234507,10000.505033163,95263683,24374029248
1599232955,Device: id=0,RX,4.5316363471684,9275.3923248738,10000.454140421,99795425,25533480320
1599232956,Device: id=0,RX,4.531661982096,9275.4187074437,10000.484624579,104327615,26693042752
1599232957,Device: id=0,RX,4.5316684687793,9275.4438457907,10000.510800795,108859449,27852515584
1599232958,Device: id=0,RX,4.5316290806392,9275.3768503306,10000.437503233,113391116,29011947392
1599232958,Device: id=0,RX,4.5315796908182,9275.2807601902,10000.333510721,114146521,29205216448
