Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599233053,Device: id=1,TX,4.5316845474491,9275.4414697423,10000.510997334,9103930,2329926336
1599233053,Device: id=1,TX,4.5316001701863,9275.4189071669,10000.474934397,13636788,3489675520
1599233054,Device: id=1,TX,4.5316697485037,9275.4317392925,10000.498899053,18169151,4649281856
1599233055,Device: id=1,TX,4.5316704893572,9275.4216045425,10000.48888284,22701190,5808803840
1599233056,Device: id=1,TX,4.5316617243037,9275.4259569119,10000.491832801,27233462,6968388224
1599233057,Device: id=1,TX,4.5316679651671,9275.422070769,10000.488945196,31765502,8127911168
1599233058,Device: id=1,TX,4.5316837664389,9275.4279295779,10000.497332208,36298082,9287568960
1599233059,Device: id=1,TX,4.5316724328087,9275.426227083,10000.493816332,40829805,10447010176
1599233060,Device: id=1,TX,4.5316647009491,9275.4281574217,10000.494509574,45362675,11606747072
1599233061,Device: id=1,TX,4.5316676895965,9275.4234836767,10000.490314012,49895083,12766364416
1599233062,Device: id=1,TX,4.5316785831663,9275.4184069112,10000.486980218,54426865,13925818176
1599233063,Device: id=1,TX,4.5316831972476,9275.4312175718,10000.500529131,58959317,15085443776
1599233064,Device: id=1,TX,4.5316763354561,9275.4205812683,10000.488794941,63491198,16244923712
1599233065,Device: id=1,TX,4.5316903083935,9275.4274798333,10000.497929176,68022915,17404358976
1599233066,Device: id=1,TX,4.53166872554,9275.4292803629,10000.496276449,72555828,18564105984
1599233067,Device: id=1,TX,4.5316619678243,9275.4210145017,10000.486929354,77088687,19723839872
1599233068,Device: id=1,TX,4.5316625012199,9275.4286295259,10000.494629721,81621008,20883436928
1599233069,Device: id=1,TX,4.5316674200196,9275.4244628629,10000.491250066,86153412,22043053440
1599233070,Device: id=1,TX,4.5316700037666,9275.4315294574,10000.49873006,90685591,23202612608
1599233071,Device: id=1,TX,4.5316667156173,9275.4196258883,10000.486300387,95217298,24362050368
1599233072,Device: id=1,TX,4.5316674022964,9275.4230468181,10000.489831186,99749405,25521590720
1599233073,Device: id=1,TX,4.5316767277009,9275.4269318158,10000.495208248,104282068,26681271424
1599233074,Device: id=1,TX,4.5316835507397,9275.4209286883,10000.490296807,108814727,27840948608
1599233075,Device: id=1,TX,4.531673492312,9275.4377593471,10000.505518117,113347428,29000641216
1599233076,Device: id=1,TX,4.5316269629185,9275.4365740649,10000.496888132,117879145,30160093824
1599233077,Device: id=1,TX,4.5316671908971,9275.4259810567,10000.4927316,117963148,30181584064
