Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599233212,Device: id=0,RX,0.81312279118975,9861.2845314127,9991.384178003,1584362,2403366216
1599233213,Device: id=0,RX,0.8139066720853,9870.2185298928,10000.443597426,2398372,3637300164
1599233214,Device: id=0,RX,0.81390802711935,9870.2366833938,10000.461967733,3212453,4871341954
1599233215,Device: id=0,RX,0.81391275459764,9870.2375741256,10000.463614861,4026604,6105482798
1599233216,Device: id=0,RX,0.81391571862202,9870.2445794868,10000.471094466,4841132,7340191502
1599233217,Device: id=0,RX,0.81391360015634,9870.2324186719,10000.458594697,5655092,8574040890
1599233218,Device: id=0,RX,0.81391235079477,9870.2327306075,10000.458706735,6469306,9808277240
1599233219,Device: id=0,RX,0.813918404808,9870.2401006243,10000.467045394,7283677,11042743320
1599233220,Device: id=0,RX,0.81392082581508,9870.2382961101,10000.465628241,8097618,12276553688
1599233221,Device: id=0,RX,0.81391924203097,9870.2375146161,10000.464593341,8911954,13510965120
1599233222,Device: id=0,RX,0.81391992503474,9870.2308890661,10000.458077072,9726129,14745130636
1599233223,Device: id=0,RX,0.81392581278269,9870.2417820733,10000.469912119,10540108,15978991482
1599233224,Device: id=0,RX,0.81392747890518,9870.2313458713,10000.459742496,11354362,17213265352
1599233225,Device: id=0,RX,0.81392578773854,9870.2377055244,10000.465831563,12168825,18447859392
1599233226,Device: id=0,RX,0.81393020559125,9870.2297724698,10000.458605364,12983093,19682150152
1599233227,Device: id=0,RX,0.81393408410911,9870.2334493665,10000.462902824,13797542,20916709854
1599233228,Device: id=0,RX,0.81393397622997,9870.241451387,10000.470887584,14611858,22151069116
1599233229,Device: id=0,RX,0.81393147886999,9870.2319869058,10000.461023525,15426034,23385218766
1599233230,Device: id=0,RX,0.8139388168262,9870.2344307315,10000.464641424,16240581,24619919962
1599233231,Device: id=0,RX,0.81394145132528,9870.2302111091,10000.460843321,17055054,25854504464
1599233232,Device: id=0,RX,0.81394099639029,9870.2282586361,10000.458818059,17869067,27088392140
1599233233,Device: id=0,RX,0.81393945773994,9870.2414161168,10000.471729355,18683569,28323025026
1599233234,Device: id=0,RX,0.81394670422595,9870.2202868114,10000.451759488,19497851,29557310802
1599233235,Device: id=0,RX,0.81394917016689,9870.2405206107,10000.472387837,20312186,30791675706
1599233236,Device: id=0,RX,0.81394723819333,9870.2312724073,10000.462830518,21126695,32026306132
1599233237,Device: id=0,RX,0.81394923055271,9870.2391363819,10000.47101327,21940939,33260532834
1599233238,Device: id=0,RX,0.81392837642846,9870.2344937199,10000.463033948,22319007,33833603944
