Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599233369,Device: id=0,RX,0.81383220646183,9870.3003592685,10000.513512302,1604893,2434580256
1599233370,Device: id=0,RX,0.81385496541989,9870.2593685822,10000.476163049,2419179,3669016114
1599233371,Device: id=0,RX,0.81385717844862,9870.2782301395,10000.495378691,3233690,4903792068
1599233372,Device: id=0,RX,0.81386164699963,9870.285135676,10000.502999196,4048152,6138487824
1599233373,Device: id=0,RX,0.81386311858512,9870.2780894704,10000.496188444,4862513,7373027354
1599233374,Device: id=0,RX,0.81386275301548,9870.2716505216,10000.489691004,5676751,8607380170
1599233375,Device: id=0,RX,0.81386090984223,9870.2776434442,10000.495389019,6491302,9842211028
1599233376,Device: id=0,RX,0.81386715124346,9870.2891182208,10000.50786242,7305448,11076419890
1599233377,Device: id=0,RX,0.81387103447087,9870.267080745,10000.48644626,8119695,12310773218
1599233378,Device: id=0,RX,0.81387154196785,9870.2751769112,10000.494623626,8934029,13545258676
1599233379,Device: id=0,RX,0.81386642658234,9870.2763501395,10000.494978393,9747963,14779145658
1599233380,Device: id=0,RX,0.81387308278253,9870.2773515928,10000.497044838,10562000,16013178816
1599233381,Device: id=0,RX,0.81387704634569,9870.2742761227,10000.494603538,11376461,17247848336
1599233382,Device: id=0,RX,0.81387679994677,9870.2767715359,10000.497059527,12190550,18481954614
1599233383,Device: id=0,RX,0.81387169035164,9870.2675215551,10000.486992011,13005016,19716638994
1599233384,Device: id=0,RX,0.81388187675292,9870.2842240596,10000.50532434,13819348,20951106876
1599233385,Device: id=0,RX,0.81388271597894,9870.2725118668,10000.493746423,14633762,22185696326
1599233386,Device: id=0,RX,0.81388281737694,9870.2706200578,10000.491870838,15447988,23420000392
1599233387,Device: id=0,RX,0.81388104364177,9870.2835598078,10000.50452679,16262188,24654269352
1599233388,Device: id=0,RX,0.81388717727784,9870.2764808157,10000.49842918,17076353,25888475068
1599233389,Device: id=0,RX,0.81388925521715,9870.2607312638,10000.483012099,17890912,27123272932
1599233390,Device: id=0,RX,0.8138891786192,9870.2712017773,10000.493470356,18705427,28358005522
1599233391,Device: id=0,RX,0.81388757033105,9870.2796355454,10000.501646798,19519526,29592110986
1599233392,Device: id=0,RX,0.81389225953831,9870.2650027481,10000.487764274,20333522,30826051372
1599233393,Device: id=0,RX,0.81389518351542,9870.2840309676,10000.50726033,21147925,32060606676
1599233394,Device: id=0,RX,0.81389247084776,9870.2643503473,10000.487145683,21962423,33295307644
1599233395,Device: id=0,RX,0.81387587580398,9870.2746445566,10000.494784685,22088082,33485797676
