Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232657,Device: id=0,RX,0,0,0,0,0
1599232658,Device: id=0,RX,0,0,0,0,0
1599232659,Device: id=0,RX,0,0,0,0,0
1599232660,Device: id=0,RX,0,0,0,0,0
1599232661,Device: id=0,RX,0,0,0,0,0
1599232662,Device: id=0,RX,0,0,0,0,0
1599232663,Device: id=0,RX,0,0,0,0,0
1599232664,Device: id=0,RX,0,0,0,0,0
1599232665,Device: id=0,RX,0,0,0,0,0
1599232666,Device: id=0,RX,0,0,0,0,0
1599232667,Device: id=0,RX,0,0,0,0,0
1599232668,Device: id=0,RX,0,0,0,0,0
1599232669,Device: id=0,RX,0,0,0,0,0
1599232670,Device: id=0,RX,0,0,0,0,0
1599232671,Device: id=0,RX,0,0,0,0,0
1599232672,Device: id=0,RX,0,0,0,0,0
1599232673,Device: id=0,RX,0,0,0,0,0
1599232674,Device: id=0,RX,0,0,0,0,0
1599232675,Device: id=0,RX,0,0,0,0,0
1599232676,Device: id=0,RX,0,0,0,0,0
1599232677,Device: id=0,RX,0,0,0,0,0
1599232678,Device: id=0,RX,0,0,0,0,0
1599232679,Device: id=0,RX,0,0,0,0,0
1599232680,Device: id=0,RX,0,0,0,0,0
1599232681,Device: id=0,RX,0,0,0,0,0
1599232682,Device: id=0,RX,0,0,0,0,0
1599232682,Device: id=0,RX,0,0,0,0,0
