Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599233487,Device: id=1,TX,0.81283882941242,9870.3845928168,10000.438805523,1455959,2210055742
1599233488,Device: id=1,TX,0.81283667113205,9870.3755761792,10000.42944356,2278174,3458087964
1599233489,Device: id=1,TX,0.81283951866074,9870.3799671215,10000.434290107,3092996,4694894640
1599233490,Device: id=1,TX,0.81283856223261,9870.3926155367,10000.446785494,3907856,5931762036
1599233491,Device: id=1,TX,0.81283850066097,9870.3786147164,10000.432774822,4721448,7166703090
1599233492,Device: id=1,TX,0.81283867509706,9870.3694490312,10000.423637047,5535969,8403052848
1599233493,Device: id=1,TX,0.81283866044765,9870.3934233203,10000.447608992,6350393,9639258396
1599233494,Device: id=1,TX,0.81283923292186,9870.3760456374,10000.430322905,7164720,10875313662
1599233495,Device: id=1,TX,0.81283829526042,9870.3768549835,10000.430982225,7979129,12111494922
1599233496,Device: id=1,TX,0.81284498455901,9870.5428269186,10000.598024448,8793410,13347492504
1599233497,Device: id=1,TX,0.81283140291647,9870.1960441564,10000.249068623,9607669,14583433920
1599233498,Device: id=1,TX,0.81283892262371,9870.384494672,10000.438722292,10422102,15819651612
1599233499,Device: id=1,TX,0.81283910171803,9870.386698168,10000.440954443,11236567,17055917880
1599233500,Device: id=1,TX,0.8128383908051,9870.3780331532,10000.432175682,12050996,18292129500
1599233501,Device: id=1,TX,0.81283888496398,9870.3840436522,10000.438265246,12865436,19528357818
1599233502,Device: id=1,TX,0.81283857328023,9870.3805774998,10000.434749225,13680231,20765125026
1599233503,Device: id=1,TX,0.8128389020914,9870.3954804618,10000.449704796,14493663,21999824718
1599233504,Device: id=1,TX,0.81283886465475,9870.3714869796,10000.425705324,15307895,23235735774
1599233505,Device: id=1,TX,0.81283893455546,9870.3845524416,10000.43878197,16122231,24471806220
1599233506,Device: id=1,TX,0.81283883540362,9870.3833340587,10000.437547723,16936551,25707852378
1599233507,Device: id=1,TX,0.81283830156488,9870.3767294158,10000.430857666,17750735,26943692088
1599233508,Device: id=1,TX,0.81283849040301,9870.391283372,10000.445441836,18565074,28179768606
1599233509,Device: id=1,TX,0.8128386691237,9870.3812421376,10000.435429197,19379313,29415691806
1599233510,Device: id=1,TX,0.8128388653455,9870.3836248785,10000.437843334,20193552,30651615006
1599233511,Device: id=1,TX,0.81283964633305,9870.3812994165,10000.43564283,21008135,31888058880
1599233512,Device: id=1,TX,0.8128383074012,9870.3771559493,10000.431285133,21822715,33124499718
1599233513,Device: id=1,TX,0.81283864776626,9870.3808581543,10000.435041797,22158132,33633624920
