Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232657,Device: id=1,TX,14.881816439862,7619.5457659329,10000.636396311,26559166,1699795200
1599232658,Device: id=1,TX,14.881702771801,7619.4323270927,10000.504770581,41560096,2659854784
1599232659,Device: id=1,TX,14.881530716252,7619.2791417126,10000.324056313,56660752,3626288576
1599232660,Device: id=1,TX,14.881686410981,7619.4224323754,10000.492258132,71748020,4591873600
1599232661,Device: id=1,TX,14.881687768731,7619.4256534906,10000.495696488,86827028,5556930304
1599232662,Device: id=1,TX,14.881694029254,7619.4253231739,10000.496367855,101916464,6522653952
1599232663,Device: id=1,TX,14.881682116407,7619.4212436004,10000.490382225,117006006,7488384640
1599232664,Device: id=1,TX,14.881693582734,7619.4286304865,10000.499603724,132082770,8453297728
1599232665,Device: id=1,TX,14.881689192061,7619.4233515049,10000.493622235,147172428,9419035648
1599232666,Device: id=1,TX,14.881682104932,7619.4212377253,10000.490374514,162265071,10384964800
1599232667,Device: id=1,TX,14.881687799945,7619.424153572,10000.494201563,177356218,11350798208
1599232668,Device: id=1,TX,14.881689208412,7619.424874707,10000.495148053,192449286,12316754560
1599232669,Device: id=1,TX,14.881686346326,7619.4239146294,10000.493730042,207527989,13281791616
1599232670,Device: id=1,TX,14.881688376352,7619.4239440629,10000.494084279,222627049,14248131392
1599232671,Device: id=1,TX,14.881690205385,7619.4253851569,10000.495818018,237701070,15212868736
1599232672,Device: id=1,TX,14.881687707372,7619.4241061743,10000.494139354,252792348,16178710528
1599232673,Device: id=1,TX,14.881688044778,7619.4242789261,10000.494366091,267881455,17144413376
1599232674,Device: id=1,TX,14.881691003789,7619.4257939401,10000.496354546,282959334,18109397632
1599232675,Device: id=1,TX,14.881684715464,7619.4225743175,10000.492128792,298053921,19075451200
1599232676,Device: id=1,TX,14.881687887655,7619.4247033386,10000.494765363,313146091,20041350144
1599232677,Device: id=1,TX,14.881689019633,7619.4247780522,10000.495021194,328237197,21007180928
1599232678,Device: id=1,TX,14.881688734448,7619.4246320374,10000.494829549,343316704,21972269376
1599232679,Device: id=1,TX,14.881688266036,7619.4243922103,10000.494514776,358411097,22938310528
1599232680,Device: id=1,TX,14.881687614129,7619.4240584338,10000.494076694,373511608,23904743232
1599232681,Device: id=1,TX,14.881687846312,7619.4241773117,10000.494232722,388588319,24869652736
1599232682,Device: id=1,TX,14.881694081654,7619.427369807,10000.498422872,403686758,25835952832
1599232682,Device: id=1,TX,14.881682622034,7619.4188991136,10000.488118639,404102059,25862531776
