Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232582,Device: id=1,TX,14.881601883211,7619.3776300945,10000.433931408,30211533,1933546048
1599232583,Device: id=1,TX,14.881525393711,7619.2801391829,10000.324202177,45109099,2886982656
1599232584,Device: id=1,TX,14.881683880082,7619.4221466022,10000.491567415,60078619,3845031936
1599232585,Device: id=1,TX,14.881684607539,7619.4220117582,10000.491548964,75098120,4806279936
1599232586,Device: id=1,TX,14.881681080085,7619.4207130037,10000.489685817,90038442,5762460544
1599232587,Device: id=1,TX,14.881682611382,7619.4214970276,10000.490714849,105054936,6723516160
1599232588,Device: id=1,TX,14.881686491353,7619.4239922163,10000.493830833,120034823,7682228992
1599232589,Device: id=1,TX,14.881682126082,7619.4212485538,10000.490388727,135038313,8642452352
1599232590,Device: id=1,TX,14.881682358924,7619.4213677691,10000.490545197,149946504,9596576576
1599232591,Device: id=1,TX,14.881693459752,7619.4270513928,10000.498004953,164877004,10552128576
1599232592,Device: id=1,TX,14.881676331663,7619.4177736916,10000.485986758,179872321,11511828800
1599232593,Device: id=1,TX,14.881687008587,7619.4242567976,10000.494178172,194859362,12470999488
1599232594,Device: id=1,TX,14.881684242562,7619.4223321916,10000.491811002,209829637,13429097088
1599232595,Device: id=1,TX,14.881682837503,7619.4216128015,10000.490866802,224826576,14388901184
1599232596,Device: id=1,TX,14.881685129614,7619.4227863623,10000.492407101,239792900,15346745920
1599232597,Device: id=1,TX,14.881682014058,7619.420682685,10000.489804934,254776633,16305704768
1599232598,Device: id=1,TX,14.881689634408,7619.4256020545,10000.49594356,269739044,17263299136
1599232599,Device: id=1,TX,14.881678289084,7619.4192840111,10000.487810265,284758178,18224523712
1599232600,Device: id=1,TX,14.881684601002,7619.422515713,10000.492051873,299728062,19182596288
1599232601,Device: id=1,TX,14.881685127223,7619.422785138,10000.492405494,314691658,20140266432
1599232602,Device: id=1,TX,14.881675643401,7619.4147262607,10000.482829205,323902500,20729760000
