60694,1
60719,1
60737,1
60812,1
60831,1
60837,1
60862,1
60893,1
60899,1
60931,1
60937,1
60938,1
60968,1
60969,1
61012,1
61037,1
61075,1
61094,1
61105,1
61112,1
61174,1
61188,1
61200,1
61218,2
61219,1
61224,1
61237,1
61281,1
61293,1
61300,1
61312,1
61318,2
61319,1
61331,1
61332,1
61337,2
61350,1
61362,1
61368,1
61393,1
61400,1
61412,1
61418,2
61425,1
61437,2
61462,1
61468,1
61499,1
61506,2
61512,4
61513,1
61549,1
61555,1
61556,1
61562,3
61563,2
61569,1
61574,2
61582,1
61587,1
61600,2
61606,1
61612,1
61618,1
61624,1
61625,1
61630,1
61637,2
61643,1
61644,1
61656,1
61662,1
61668,2
61674,2
61675,1
61681,1
61682,1
61687,3
61693,1
61694,1
61700,1
61701,1
61706,1
61712,1
61718,1
61719,1
61724,1
61730,2
61737,8
61750,1
61756,3
61762,4
61775,1
61781,1
61782,1
61787,4
61793,2
61794,1
61799,1
61800,4
61806,2
61812,2
61819,1
61824,2
61826,1
61837,2
61838,1
61843,4
61844,1
61850,3
61855,2
61856,4
61862,4
61868,2
61869,2
61874,1
61875,2
61880,2
61881,2
61887,5
61888,1
61894,2
61899,2
61900,1
61905,2
61906,3
61912,6
61918,1
61919,1
61924,2
61925,2
61930,1
61931,1
61932,1
61937,4
61938,2
61944,2
61955,1
61956,3
61962,2
61963,1
61968,1
61969,1
61974,1
61975,3
61980,2
61981,4
61982,3
61987,2
61988,2
61993,3
61994,1
61999,5
62000,2
62005,1
62006,5
62012,1
62013,1
62018,3
62019,1
62024,1
62025,2
62031,1
62037,6
62038,1
62043,3
62044,1
62045,1
62049,2
62050,4
62055,1
62056,1
62062,2
62068,1
62069,1
62074,1
62075,4
62081,1
62087,1
62088,1
62093,2
62094,4
62099,3
62100,1
62105,4
62106,2
62107,1
62112,3
62118,2
62119,1
62124,3
62130,1
62131,2
62137,2
62138,1
62143,1
62144,1
62145,1
62149,7
62150,2
62156,1
62162,7
62163,1
62168,2
62169,1
62174,2
62175,3
62176,1
62180,1
62181,2
62182,1
62187,4
62193,2
62199,4
62200,3
62201,2
62205,1
62206,1
62212,2
62213,1
62218,1
62219,2
