Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599233290,Device: id=1,TX,0.81284871869621,9870.5901016898,10000.645896681,1462008,2219247232
1599233291,Device: id=1,TX,0.81283517392621,9870.2607954327,10000.314423261,2283658,3466409640
1599233292,Device: id=1,TX,0.81284345382657,9870.4399483232,10000.494900935,3098571,4703355972
1599233293,Device: id=1,TX,0.81284296894185,9870.4338988285,10000.488773859,3913304,5940029064
1599233294,Device: id=1,TX,0.81284280598978,9870.4301142523,10000.484963211,4738930,7193236276
1599233295,Device: id=1,TX,0.81284268655485,9870.4423913968,10000.497221246,5553443,8429576926
1599233296,Device: id=1,TX,0.81284273909692,9870.4314351912,10000.486273447,6368541,9666804088
1599233297,Device: id=1,TX,0.81284357290351,9870.4296165302,10000.484588195,7183822,10904307526
1599233298,Device: id=1,TX,0.81284291722949,9870.4336556487,10000.488522405,7998984,12141631840
1599233299,Device: id=1,TX,0.81284315478035,9870.436628988,10000.491533753,8814245,13379106436
1599233300,Device: id=1,TX,0.81284281055477,9870.4323513225,10000.487201011,9629397,14616415570
1599233301,Device: id=1,TX,0.81284308524437,9870.4476907016,10000.502584341,10444429,15853544062
1599233302,Device: id=1,TX,0.81284285619597,9870.4210455623,10000.475902554,11259855,17091267610
1599233303,Device: id=1,TX,0.81284358644787,9870.441945148,10000.49691898,12075199,18328868200
1599233304,Device: id=1,TX,0.812842187532,9870.4372611565,10000.492011162,12890766,19566808822
1599233305,Device: id=1,TX,0.81284344919287,9870.4270276958,10000.481979567,13704856,20802504322
1599233306,Device: id=1,TX,0.81284257801527,9870.4405635508,10000.495376033,14518792,22037969086
1599233307,Device: id=1,TX,0.81284338611525,9870.42723445,10000.482176228,15333948,23275282774
1599233308,Device: id=1,TX,0.81284267950614,9870.4420143039,10000.496843025,16148131,24511122484
1599233309,Device: id=1,TX,0.81284277176461,9870.4311112265,10000.485954709,16962426,25747130692
1599233310,Device: id=1,TX,0.81284373489496,9870.4307627871,10000.48576037,17776807,26983267930
1599233311,Device: id=1,TX,0.81284295058242,9870.4331802047,10000.488052298,18590988,28219103086
1599233312,Device: id=1,TX,0.81284394318486,9870.4453655438,10000.500396453,19405316,29455161388
1599233313,Device: id=1,TX,0.81284256680249,9870.4295437779,10000.484354466,20220638,30692728582
1599233314,Device: id=1,TX,0.81284285404665,9870.4330864692,10000.487943117,21036021,31930388374
1599233315,Device: id=1,TX,0.81284349193697,9870.4408646884,10000.495823398,21851440,33168102814
1599233315,Device: id=1,TX,0.81284273621068,9870.4279813272,10000.482819121,22082841,33519343360
