74125,1
74237,1
74394,1
74650,1
74837,1
74912,1
74975,1
75037,1
75062,1
75212,1
75237,1
75356,1
75382,1
75387,1
75444,1
75500,1
75518,1
75687,1
75750,1
75824,1
75895,1
75937,1
76074,1
76212,1
76263,1
76625,1
76649,1
78562,2
78912,1
78968,1
78987,1
79056,1
79088,1
79100,1
79119,1
79194,1
79256,1
79287,1
79301,1
79369,1
79399,1
79412,1
79450,1
79512,1
79550,1
79562,1
79574,1
79600,1
79612,2
79644,1
79650,1
79663,2
79674,3
79687,4
79718,1
79724,1
79725,1
79730,1
79737,1
79750,2
79768,1
79800,1
79812,1
79824,1
79831,2
79837,1
79843,1
79850,1
79862,1
79887,1
79906,1
79918,1
79937,3
79944,1
79949,3
79962,1
79993,1
79999,2
80000,2
80006,1
80019,1
80037,3
80050,1
80062,1
80068,1
80087,1
80088,1
80100,1
80101,1
80106,1
80107,1
80112,3
80131,1
80138,1
80156,3
80157,1
80162,1
80163,1
80168,2
80174,2
80175,1
80181,2
80187,3
80212,2
80224,1
80225,1
80231,2
80232,1
80237,1
80238,1
80243,1
80249,1
80262,4
80274,1
80275,1
80287,1
80293,1
80299,1
80301,1
80312,1
80318,1
80325,1
80331,1
80337,1
80349,1
80350,2
80351,1
80362,2
80368,1
80374,1
80380,1
80381,4
80387,1
80388,2
80393,1
80399,1
80400,1
80406,1
80412,1
80418,1
80419,1
80420,1
80424,1
80437,1
80443,2
80450,1
80462,1
80468,1
80474,2
80475,2
80481,2
80487,1
80488,1
80493,1
80494,1
80501,1
80506,1
80512,1
80524,2
80525,1
80530,1
80531,1
80537,2
80549,1
80550,1
80551,1
80562,2
80568,1
80574,1
80575,1
80580,1
80581,2
80587,3
80594,1
80599,1
80612,2
80625,3
80637,1
80643,1
80650,1
80656,2
80662,4
80668,2
80669,2
80674,1
80675,2
80687,4
80688,1
80694,1
80699,1
80700,1
80706,1
80707,1
80718,1
80724,2
80725,1
80726,1
80737,2
80738,1
80743,1
80744,1
80749,2
80750,2
80762,1
80769,1
80774,1
80776,1
80781,2
80787,2
80799,1
80800,2
80805,1
80812,1
80818,1
80819,2
80824,3
80825,2
80826,1
80831,2
80837,4
80849,1
80874,2
80881,2
80887,1
80893,2
80900,1
80906,1
80924,1
80931,1
80932,1
80937,3
80943,1
80956,1
80962,1
80969,2
80974,2
80975,3
80981,1
80987,2
80993,2
80994,2
80999,2
81000,1
81012,3
81018,3
81019,2
81024,1
81031,1
81032,1
81037,4
81049,1
81056,1
81062,1
81063,1
81068,1
81075,1
81080,1
81087,2
81100,3
81101,1
81105,1
81112,4
81118,1
81119,1
81120,1
81124,2
81130,1
81137,2
81144,1
81150,2
81156,2
81174,2
81175,3
81181,1
81187,3
81188,1
81193,1
81199,2
81200,1
81201,1
81206,1
81212,1
81213,1
81218,1
81219,1
81224,2
81230,1
81231,2
81237,1
81238,1
81243,1
81244,1
81250,1
81255,1
81262,4
81263,1
81268,1
81269,2
81274,1
81275,1
81287,1
81293,2
81294,2
81312,1
81324,1
81325,1
81337,2
81343,4
81344,1
81349,1
81350,2
81356,2
81362,1
81374,2
81375,3
81387,2
81393,1
81399,3
81400,1
81412,2
81413,1
81424,3
81425,1
81430,1
81437,2
81438,1
81450,1
81456,1
81462,5
81463,1
81468,2
81469,1
81476,1
81481,1
81487,1
81493,2
81500,2
81505,1
81512,3
81518,1
81519,1
81524,1
81525,3
81537,4
81543,1
81544,2
81549,2
81550,1
81562,3
81568,1
81574,1
81575,2
81581,1
81587,1
81588,1
81594,3
81599,2
81600,1
81606,2
81612,4
81624,2
81625,4
81630,1
81631,1
81637,1
81644,1
81649,3
81650,1
81656,1
81662,2
81668,2
81675,3
81687,3
81688,1
81693,4
81694,1
81699,1
81700,1
81701,1
81712,1
81718,1
81719,3
81725,2
81737,6
81744,1
81749,1
81750,1
81762,4
81769,1
81774,1
81775,1
81781,3
81787,1
81788,1
81800,1
81801,1
81806,1
81812,4
81818,1
81819,2
81824,1
81825,1
81837,3
81843,2
81844,1
81849,2
81850,1
81855,1
81856,1
81857,1
81862,3
81874,4
81881,1
81893,1
81894,1
81899,3
81900,1
81912,6
81925,3
81937,1
81943,1
81956,1
81962,2
81963,1
81981,1
81987,1
81993,1
81999,4
82000,4
82006,1
82019,1
82031,3
82037,5
82044,2
82049,3
82050,3
82057,1
82069,2
82087,4
82088,1
82093,1
82094,1
82099,2
82100,1
82105,1
82106,2
82112,2
82118,1
82124,1
