Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232502,Device: id=0,RX,8.8122338708142,4511.8662162429,5921.8236355731,13135222,840655424
1599232503,Device: id=0,RX,8.792939743621,4501.9831192225,5908.8534782018,22008264,1408529856
1599232504,Device: id=0,RX,8.8128718905556,4512.1848604196,5922.2443629085,30955302,1981139584
1599232505,Device: id=0,RX,8.8285979380845,4520.2401000268,5932.8157701203,39799998,2547199872
1599232506,Device: id=0,RX,8.8241661393809,4517.973063363,5929.8396456639,48626991,3112127424
1599232507,Device: id=0,RX,8.8266891026257,4519.270936701,5931.5411931211,57493863,3679608000
1599232508,Device: id=0,RX,8.8197969849167,4515.7386144718,5926.9061320585,66319885,4244473728
1599232509,Device: id=0,RX,8.8152140935413,4513.3896158932,5923.8238708598,75235402,4815066816
1599232510,Device: id=0,RX,8.8158797350698,4513.7243098359,5924.265067447,84093786,5382002624
1599232511,Device: id=0,RX,8.8075725480113,4509.4807157058,5918.6923233876,92933115,5947720128
1599232512,Device: id=0,RX,8.8056405324197,4508.4828488523,5917.3853340394,101766798,6513075200
1599232513,Device: id=0,RX,8.8019463830803,4506.6021135905,5914.9135348833,110673990,7083136192
1599232514,Device: id=0,RX,8.8010958266519,4506.1631082818,5914.3384405461,119487842,7647222976
1599232515,Device: id=0,RX,8.803582185036,4507.4295309804,5916.0026805861,128408041,8218115136
1599232516,Device: id=0,RX,8.824606051361,4518.2023816229,5930.1393498407,137260037,8784643392
1599232517,Device: id=0,RX,8.8286194348539,4520.2511028416,5932.8302124182,146089503,9349728960
1599232518,Device: id=0,RX,8.827949523582,4519.9147532847,5932.3866770578,154938171,9916044288
1599232519,Device: id=0,RX,8.8326023173383,4522.2918807724,5935.5082515466,163880725,10488367680
1599232520,Device: id=0,RX,8.8247777754905,4518.3404161307,5930.3048602092,172718028,11053961856
1599232521,Device: id=0,RX,8.819672183161,4515.6166919142,5926.7642412199,181673517,11627106112
1599232522,Device: id=0,RX,8.8148945906922,4513.2214296128,5923.6045641236,190502165,12192139008
1599232523,Device: id=0,RX,8.8139130231693,4512.801838484,5923.0279221911,199427348,12763360640
1599232524,Device: id=0,RX,8.8163346667925,4513.9668300956,5924.5803767824,205904632,13177896448
