Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232736,Device: id=1,TX,14.881679160572,7619.421766553,10000.490432244,30146969,1929407296
1599232737,Device: id=1,TX,14.881657808353,7619.4087978765,10000.474047213,45154106,2889864064
1599232738,Device: id=1,TX,14.881670830316,7619.4190027745,10000.486335625,60230743,3854769280
1599232739,Device: id=1,TX,14.881662720832,7619.4087810175,10000.474816351,75276685,4817709248
1599232740,Device: id=1,TX,14.88166052555,7619.4096828203,10000.475366908,90327036,5780931648
1599232741,Device: id=1,TX,14.881665814558,7619.4118872132,10000.478417542,105417368,6746712768
1599232742,Device: id=1,TX,14.881666792201,7619.4139024219,10000.480589174,120510846,7712695424
1599232743,Device: id=1,TX,14.881668781194,7619.4149268969,10000.481931888,135423803,8667124736
1599232744,Device: id=1,TX,14.881663314099,7619.4106066639,10000.47673692,150509433,9632604928
1599232745,Device: id=1,TX,14.881669086135,7619.4155947744,10000.482648556,165410410,10586267584
1599232746,Device: id=1,TX,14.881664256774,7619.4120994683,10000.478380552,180462738,11549616576
1599232747,Device: id=1,TX,14.88166751992,7619.4152864849,10000.482089672,195537889,12514426432
1599232748,Device: id=1,TX,14.881661833678,7619.4082991753,10000.474192564,210421483,13466976128
1599232749,Device: id=1,TX,14.881672104996,7619.417126662,10000.484663461,225525827,14433654272
1599232750,Device: id=1,TX,14.881667174326,7619.4146018179,10000.48134971,240635271,15400658816
1599232752,Device: id=1,TX,14.881661339443,7619.4136348592,10000.47944917,255727872,16366585664
1599232753,Device: id=1,TX,14.881669269507,7619.4126479863,10000.479731108,270830764,17333170496
1599232754,Device: id=1,TX,14.881667561543,7619.4137915103,10000.480601357,285871584,18295782976
1599232755,Device: id=1,TX,14.881664791081,7619.4113491127,10000.477715686,300754404,19248283328
1599232756,Device: id=1,TX,14.881664296996,7619.4146760075,10000.480963527,315659674,20202220928
1599232757,Device: id=1,TX,14.881669906384,7619.4114144291,10000.47859945,330567802,21156340672
1599232758,Device: id=1,TX,14.881665093749,7619.4140550165,10000.480470016,345537011,22114370240
1599232759,Device: id=1,TX,14.881665411453,7619.4121857366,10000.478651569,360627130,23080137792
1599232760,Device: id=1,TX,14.881669182012,7619.4136101124,10000.480679234,375698995,24044737024
1599232761,Device: id=1,TX,14.881666186717,7619.4161471385,10000.482737013,390641269,25001042944
1599232761,Device: id=1,TX,14.881665900076,7619.4130878324,10000.479631844,398617006,25511488384
