Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232775,Device: id=1,TX,14.881789827366,7619.5318230057,10000.618195384,26734523,1711017856
1599232776,Device: id=1,TX,14.88169495058,7619.427814697,10000.49900679,41797629,2675056640
1599232777,Device: id=1,TX,14.881552518035,7619.2907071181,10000.339110004,56755670,3632363200
1599232778,Device: id=1,TX,14.881672095798,7619.4161130488,10000.483648377,71716201,4589837184
1599232779,Device: id=1,TX,14.88168934291,7619.4244344598,10000.494729325,86682363,5547671488
1599232780,Device: id=1,TX,14.881680307503,7619.4203174415,10000.489166642,101643227,6505166784
1599232781,Device: id=1,TX,14.881683189909,7619.4217932334,10000.491103619,116610675,7463083456
1599232782,Device: id=1,TX,14.881683012931,7619.4222118037,10000.491493873,131574688,8420780352
1599232783,Device: id=1,TX,14.881680994278,7619.4201593888,10000.489118473,146524066,9377540480
1599232784,Device: id=1,TX,14.881686065533,7619.4232655531,10000.493036038,161478035,10334594496
1599232785,Device: id=1,TX,14.881684158368,7619.4222890846,10000.491754423,176428671,11291435200
1599232786,Device: id=1,TX,14.88167951654,7619.4199124685,10000.488635115,191396683,12249387968
1599232787,Device: id=1,TX,14.881682279675,7619.4213271934,10000.490491941,206362666,13207210880
1599232788,Device: id=1,TX,14.881682802541,7619.4221038583,10000.491352265,221333309,14165332096
1599232789,Device: id=1,TX,14.881686850538,7619.4231584287,10000.493054515,236301330,15123285376
1599232790,Device: id=1,TX,14.881684165384,7619.423311548,10000.49277801,251257923,16080507456
1599232791,Device: id=1,TX,14.88168184321,7619.4200832889,10000.489178202,266191600,17036262656
1599232792,Device: id=1,TX,14.881683918818,7619.4221664346,10000.491593445,281156100,17993990656
1599232793,Device: id=1,TX,14.881681527483,7619.4214516344,10000.490496032,296108956,18950973504
1599232794,Device: id=1,TX,14.88168311002,7619.4217523301,10000.491049933,311078942,19909052608
1599232795,Device: id=1,TX,14.881679616552,7619.4204727076,10000.489211356,326047368,20867031936
1599232796,Device: id=1,TX,14.881684847807,7619.4221326827,10000.491708332,341005174,21824331456
1599232797,Device: id=1,TX,14.881689774298,7619.4246548929,10000.495018781,355958479,22781342912
1599232798,Device: id=1,TX,14.881678002442,7619.4196468583,10000.488127249,370910015,23738241280
1599232799,Device: id=1,TX,14.881689129565,7619.4243249098,10000.49458564,385866862,24695479424
1599232800,Device: id=1,TX,14.881676136084,7619.4181816752,10000.486363449,400841407,25653850304
1599232801,Device: id=1,TX,14.881678006272,7619.4165514696,10000.485032473,404078988,25861055232
