Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599233330,Device: id=0,RX,0,0,0,0,0
1599233331,Device: id=0,RX,0,0,0,0,0
1599233332,Device: id=0,RX,0,0,0,0,0
1599233333,Device: id=0,RX,0,0,0,0,0
1599233334,Device: id=0,RX,0,0,0,0,0
1599233335,Device: id=0,RX,0,0,0,0,0
1599233336,Device: id=0,RX,0,0,0,0,0
1599233337,Device: id=0,RX,0,0,0,0,0
1599233338,Device: id=0,RX,0,0,0,0,0
1599233339,Device: id=0,RX,0,0,0,0,0
1599233340,Device: id=0,RX,0,0,0,0,0
1599233341,Device: id=0,RX,0,0,0,0,0
1599233342,Device: id=0,RX,0,0,0,0,0
1599233343,Device: id=0,RX,0,0,0,0,0
1599233344,Device: id=0,RX,0,0,0,0,0
1599233345,Device: id=0,RX,0,0,0,0,0
1599233346,Device: id=0,RX,0,0,0,0,0
1599233347,Device: id=0,RX,0,0,0,0,0
1599233348,Device: id=0,RX,0,0,0,0,0
1599233349,Device: id=0,RX,0,0,0,0,0
1599233350,Device: id=0,RX,0,0,0,0,0
1599233351,Device: id=0,RX,0,0,0,0,0
1599233352,Device: id=0,RX,0,0,0,0,0
1599233353,Device: id=0,RX,0,0,0,0,0
1599233354,Device: id=0,RX,0,0,0,0,0
1599233355,Device: id=0,RX,0,0,0,0,0
1599233356,Device: id=0,RX,0,0,0,0,0
