38156,1
38162,3
38163,2
38168,3
38169,2
38174,22
38175,34
38176,5
38180,1
38181,18
38182,3
38186,1
38187,107
38188,25
38193,41
38194,19
38199,123
38200,161
38201,17
38205,45
38206,104
38207,17
38212,509
38213,61
38218,154
38219,92
38224,335
38225,419
38226,49
38230,95
38231,211
38232,52
38237,1083
38238,110
38243,334
38244,173
38249,707
38250,717
38251,54
38255,163
38256,383
38257,77
38261,4
38262,1507
38263,183
38268,462
38269,262
38274,936
38275,1077
38276,95
38280,219
38281,548
38282,131
38286,1
38287,2250
38288,284
38293,696
38294,365
38299,1298
38300,1496
38301,129
38305,308
38306,731
38307,168
38311,4
38312,3007
38313,405
38318,978
38319,512
38324,1751
38325,1966
38326,214
38330,469
38331,998
38332,222
38336,6
38337,3890
38338,627
38343,1245
38344,670
38349,2111
38350,2439
38351,292
38355,534
38356,1298
38357,263
38361,2
38362,4421
38363,614
38368,1412
38369,789
38374,2271
38375,2684
38376,303
38380,667
38381,1336
38382,278
38386,13
38387,4847
38388,795
38393,1508
38394,777
38399,2185
38400,2502
38401,317
38405,620
38406,1225
38407,255
38411,11
38412,4170
38413,674
38418,1268
38419,744
38424,2254
38425,2659
38426,269
38430,591
38431,1273
38432,260
38436,16
38437,4622
38438,672
38443,1391
38444,758
38449,2073
38450,2409
38451,290
38455,560
38456,1056
38457,231
38461,8
38462,3553
38463,497
38468,1119
38469,550
38474,1319
38475,1440
38476,170
38480,340
38481,627
38482,162
38486,2
38487,1916
38488,246
38493,545
38494,324
38499,730
38500,863
38501,91
38505,189
38506,392
38507,91
38511,3
38512,1109
38513,195
38518,353
38519,184
38520,1
38524,400
38525,437
38526,64
38530,104
38531,208
38532,48
38536,2
38537,540
38538,51
38543,141
38544,92
38545,1
38549,175
38550,181
38551,19
38555,32
38556,90
38557,15
38558,1
38561,2
38562,246
38563,46
38567,1
38568,82
38569,44
38574,114
38575,129
38576,21
38580,34
38581,76
38582,12
38587,141
38588,27
38593,40
38594,33
38595,2
38599,48
38600,72
38601,10
38602,1
38605,10
38606,25
38607,11
38612,89
38613,12
38618,23
38619,9
38620,2
38624,16
38625,18
38626,7
38630,10
38631,16
38632,4
38637,48
38638,22
38643,15
38644,11
38645,2
38649,19
38650,14
38651,4
38655,4
38656,3
38657,3
38662,64
38663,7
38668,14
38669,10
38674,39
38675,27
38676,2
38680,7
38681,7
38682,3
38687,52
38688,6
38693,14
38694,6
38699,23
38700,28
38701,1
38705,2
38706,20
38707,8
38712,66
38713,8
38718,24
38719,12
38724,51
38725,70
38726,3
38730,15
38731,23
38732,3
38737,113
38738,11
38743,37
38744,21
38749,66
38750,78
38751,6
38755,13
38756,30
38757,7
38762,171
38763,19
38768,52
38769,25
38774,99
38775,115
38776,11
38780,35
38781,71
38782,12
38787,239
38788,38
38793,82
38794,33
38799,92
38800,106
38801,9
38805,16
38806,55
38807,14
38812,158
38813,9
38818,44
38819,30
38824,101
38825,116
38826,9
38830,21
38831,55
38832,10
38837,240
38838,24
38843,68
38844,38
38849,96
38850,103
38851,12
38855,37
38856,69
38857,11
38862,186
38863,22
38868,63
38869,40
38874,90
38875,129
38876,12
38880,21
38881,46
38882,12
38887,180
38888,38
38893,50
38894,30
38899,50
38900,66
38901,12
38905,13
38906,27
38907,11
38911,1
38912,102
38913,15
38918,26
38919,17
38924,37
38925,46
38926,12
38930,7
38931,19
38932,1
38937,66
38938,8
38943,20
38944,15
38949,45
38950,57
38951,2
38955,11
38956,30
38957,9
38962,71
38963,7
38968,26
38969,10
38974,3
38975,8
38976,1
38980,3
38981,3
38987,4
38993,2
38994,3
38999,26
39000,30
39001,2
39005,4
39006,10
39007,1
39012,68
39013,6
39018,13
39019,13
39024,40
39025,40
39026,2
39030,10
39031,22
39032,2
39036,1
39037,93
39038,14
39043,29
39044,17
39049,43
39050,63
39051,4
39055,12
39056,27
39057,8
39062,110
39063,9
39068,20
39069,13
39074,33
39075,35
39076,6
39080,7
39081,12
39082,3
39087,61
39088,7
39093,14
39094,12
39099,48
39100,59
39101,8
39105,12
39106,22
39107,7
39112,91
39113,12
39118,32
39119,10
39124,50
39125,67
39126,9
39130,14
39131,22
39132,6
39137,105
39138,10
39143,29
39144,13
39149,66
39150,81
39151,3
39155,19
39156,39
39157,13
39161,2
39162,144
39163,22
39168,58
39169,26
39174,64
39175,82
39176,12
39180,19
39181,31
39182,9
39187,104
39188,16
39193,32
39194,18
39199,59
39200,80
39201,12
39205,22
39206,38
39207,14
39211,1
39212,125
39213,24
39218,30
39219,29
39224,75
39225,78
39226,13
39230,20
39231,40
39232,15
39236,1
39237,139
39238,18
39243,34
39244,23
39249,50
39250,62
39251,7
39255,8
39256,23
39257,3
39262,97
39263,10
39268,30
39269,11
39274,56
39275,55
39276,6
39280,19
39281,23
39282,4
39287,72
39288,16
39293,19
39294,8
39299,13
39300,9
39305,1
39306,2
39307,1
39344,1
39374,3
39375,2
39380,1
39381,6
39387,51
39388,4
39393,13
39394,7
39399,25
39400,27
39401,1
39405,2
39406,12
39407,2
39412,23
39413,2
39418,2
39419,3
39424,2
39425,5
39950,1
40012,1
40963,1
41750,1
41981,1
42343,1
42350,1
42406,1
42430,1
42500,1
42518,1
42550,2
42575,1
42662,1
42768,1
42825,1
42849,1
42850,1
42943,1
42974,1
43074,1
43130,1
43137,1
43156,1
43175,1
43187,1
43225,1
43293,1
43325,1
43362,2
43375,1
43419,1
43437,1
43443,1
43456,1
43462,1
43500,2
43525,1
43530,1
43537,1
43588,1
43631,1
43637,1
43662,1
43687,1
43693,1
43749,1
43799,1
43813,1
43825,1
43837,1
43862,1
43887,1
43974,1
44024,1
44099,2
44124,1
44137,1
44155,1
44162,1
44174,2
44187,1
44188,1
