Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232736,Device: id=0,RX,9.1080237169549,4663.3116318064,6120.5954265192,19052530,1219363264
1599232737,Device: id=0,RX,8.8226272114654,4517.1856427709,5928.8059966054,27901070,1785669888
1599232738,Device: id=0,RX,8.8245931414253,4518.1805682587,5930.1154708867,36839817,2357748288
1599232739,Device: id=0,RX,8.8311997728812,4521.5808704068,5934.5728340678,45763943,2928893184
1599232740,Device: id=0,RX,8.8246956609096,4518.2472134596,5930.1985192051,54696004,3500545472
1599232741,Device: id=0,RX,8.8445586099444,4528.4129984321,5943.5423760232,63664409,4074523264
1599232742,Device: id=0,RX,8.8511746227836,4531.8014068652,5947.9893465106,72641524,4649058624
1599232743,Device: id=0,RX,8.8481428638896,4530.2476132251,5945.9504714475,81506483,5216415808
1599232744,Device: id=0,RX,8.8526473953359,4532.5483981143,5948.9719813681,90484002,5790976128
1599232745,Device: id=0,RX,8.844086492872,4528.1722843505,5943.22612321,99334116,6357383424
1599232746,Device: id=0,RX,8.8377815062796,4524.952732068,5938.9977730728,108277886,6929785792
1599232747,Device: id=0,RX,8.8353576291389,4523.7015891072,5937.3588097695,117223834,7502326272
1599232748,Device: id=0,RX,8.82759911961,4519.7317727756,5932.1476319132,126055441,8067549248
1599232749,Device: id=0,RX,8.8275993504174,4519.7268320748,5932.1427281416,135015741,8641007936
1599232751,Device: id=0,RX,8.8228444431392,4517.3003899502,5928.9555008525,143971827,9214197952
1599232752,Device: id=0,RX,8.8368451594375,4524.4637117117,5938.3589372217,152931870,9787640576
1599232753,Device: id=0,RX,8.8539129680867,4533.1963768301,5949.822451724,161917623,10362727872
1599232754,Device: id=0,RX,8.8515557921292,4531.9965655702,5948.2454923108,170876601,10936102464
1599232755,Device: id=0,RX,8.8467197922158,4529.524063995,5944.9992307495,179857685,11510892288
1599232756,Device: id=0,RX,8.8380532985755,4525.0884006156,5939.1769283877,188710011,12077441792
1599232757,Device: id=0,RX,8.8324471862882,4522.2073354157,5935.3988852218,197555079,12643525440
1599232758,Device: id=0,RX,8.837755771955,4524.9380806484,5938.9790041612,206445663,13212523712
1599232759,Device: id=0,RX,8.8342658550173,4523.1340153201,5936.6165521229,215400213,13785613632
1599232760,Device: id=0,RX,8.8323847060692,4522.1809695074,5935.3625224785,224350308,14358419712
1599232761,Device: id=0,RX,8.826556938879,4519.197152706,5931.4462629267,233215353,14925782592
1599232761,Device: id=0,RX,8.8368918870311,4524.4882076741,5938.3909095991,237697694,15212652416
