Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599233137,Device: id=1,TX,4.5292291433468,9275.7482408692,10000.424903805,8282350,2120271104
1599233138,Device: id=1,TX,4.5292361790716,9275.7853450298,10000.463133681,12851003,3289834880
1599233139,Device: id=1,TX,4.529232901629,9275.770275679,10000.44753994,17385244,4450588224
1599233140,Device: id=1,TX,4.5292367882003,9275.7821434556,10000.460029568,21984103,5627884096
1599233141,Device: id=1,TX,4.5292358422856,9275.7761623441,10000.45389711,26582501,6805061440
1599233142,Device: id=1,TX,4.5292324586953,9275.7692914591,10000.44648485,31113203,7964908800
1599233143,Device: id=1,TX,4.529235994842,9275.7806366532,10000.458395828,35644315,9124861632
1599233144,Device: id=1,TX,4.5292350066672,9275.776582495,10000.454183562,40176212,10285015168
1599233145,Device: id=1,TX,4.5292341282335,9275.776805059,10000.454265576,44706902,11444859968
1599233146,Device: id=1,TX,4.5292354222182,9275.7733537292,10000.451021284,49239419,12605171712
1599233147,Device: id=1,TX,4.5293037730094,9275.9911011353,10000.679704817,53771479,13765376192
1599233148,Device: id=1,TX,4.5291557160454,9275.5282823486,10000.193196916,58304600,14925832320
1599233149,Device: id=1,TX,4.5292347705181,9275.7761010007,10000.453664284,62836597,16086011456
1599233150,Device: id=1,TX,4.5292343884705,9275.7772169637,10000.454719119,67434879,17263159616
1599233151,Device: id=1,TX,4.5292351724444,9275.7748613229,10000.452488914,71966139,18423149824
1599233152,Device: id=1,TX,4.5292345926168,9275.7777580083,10000.455292827,76496920,19583017920
1599233153,Device: id=1,TX,4.5292354621339,9275.7754499793,10000.453123921,81027968,20742953856
1599233154,Device: id=1,TX,4.5292347764602,9275.7760765809,10000.453640814,85558251,21902694208
1599233155,Device: id=1,TX,4.5292350870576,9275.7767106915,10000.454324621,90088441,23062410752
1599233156,Device: id=1,TX,4.5292344606801,9275.7773833594,10000.454897068,94687621,24239788800
1599233157,Device: id=1,TX,4.5292354130171,9275.7773865137,10000.455052596,99218198,25399604416
1599233158,Device: id=1,TX,4.5292349420717,9275.7744207729,10000.452011504,103750892,26559961728
1599233158,Device: id=1,TX,4.5292344417318,9275.7749211705,10000.452431848,104713639,26806422016
