Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232696,Device: id=1,TX,14.88166622796,7619.3994730787,10000.466069552,30489589,1951335104
1599232697,Device: id=1,TX,14.881692470472,7619.4260336277,10000.496828903,45393004,2905153600
1599232698,Device: id=1,TX,14.881683878445,7619.4216363629,10000.491056914,60350616,3862440704
1599232699,Device: id=1,TX,14.881689316692,7619.4254382836,10000.495728954,75345425,4822108544
1599232700,Device: id=1,TX,14.881682858266,7619.4211133905,10000.490370713,90284249,5778193216
1599232701,Device: id=1,TX,14.881695663319,7619.4276709379,10000.498977069,105263032,6736835264
1599232702,Device: id=1,TX,14.881686170282,7619.4228111972,10000.492598442,120262277,7696786880
1599232703,Device: id=1,TX,14.881692735199,7619.4276944724,10000.498532104,135289982,8658560128
1599232704,Device: id=1,TX,14.881689066179,7619.4237844811,10000.49403507,150268176,9617164416
1599232705,Device: id=1,TX,14.881690009641,7619.4252849364,10000.495686479,165266247,10577040960
1599232706,Device: id=1,TX,14.881690169668,7619.4248574561,10000.495284603,180223483,11534304000
1599232707,Device: id=1,TX,14.881694926799,7619.4298373884,10000.501025676,195201222,12492879552
1599232708,Device: id=1,TX,14.881688980149,7619.424250002,10000.494486826,210204978,13453119872
1599232709,Device: id=1,TX,14.88168809101,7619.4232874925,10000.493382054,225217073,14413893824
1599232710,Device: id=1,TX,14.881694470177,7619.4280765736,10000.499191802,240220576,15374118080
1599232711,Device: id=1,TX,14.881683507795,7619.421955991,10000.491317238,255206144,16333194432
1599232712,Device: id=1,TX,14.881691983077,7619.4257878687,10000.496505161,270220775,17294130752
1599232713,Device: id=1,TX,14.881690052226,7619.4268270688,10000.497235425,285255860,18256376384
1599232714,Device: id=1,TX,14.881687942377,7619.4222055155,10000.492276296,300336500,19221537088
1599232715,Device: id=1,TX,14.881698127271,7619.4294411627,10000.501141526,315278257,20177809536
1599232716,Device: id=1,TX,14.881685631396,7619.4250740293,10000.494775053,330286320,21138325824
1599232717,Device: id=1,TX,14.881689816359,7619.4272150439,10000.497585661,345306862,22099640768
1599232718,Device: id=1,TX,14.881690993988,7619.4237546938,10000.494313732,360289302,23058516672
1599232719,Device: id=1,TX,14.881690686661,7619.4241107309,10000.494620597,375319341,24020438976
1599232720,Device: id=1,TX,14.864377968163,7610.5523477912,9988.8528226972,390255176,24976331264
1599232720,Device: id=1,TX,14.88096856315,7619.0554373541,10000.010407458,390255176,24976331264
