Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232894,Device: id=0,RX,0,0,0,0,0
1599232895,Device: id=0,RX,0,0,0,0,0
1599232896,Device: id=0,RX,0,0,0,0,0
1599232897,Device: id=0,RX,0,0,0,0,0
1599232898,Device: id=0,RX,0,0,0,0,0
1599232899,Device: id=0,RX,0,0,0,0,0
1599232900,Device: id=0,RX,0,0,0,0,0
1599232901,Device: id=0,RX,0,0,0,0,0
1599232902,Device: id=0,RX,0,0,0,0,0
1599232903,Device: id=0,RX,0,0,0,0,0
1599232904,Device: id=0,RX,0,0,0,0,0
1599232905,Device: id=0,RX,0,0,0,0,0
1599232906,Device: id=0,RX,0,0,0,0,0
1599232907,Device: id=0,RX,0,0,0,0,0
1599232908,Device: id=0,RX,0,0,0,0,0
1599232909,Device: id=0,RX,0,0,0,0,0
1599232910,Device: id=0,RX,0,0,0,0,0
1599232911,Device: id=0,RX,0,0,0,0,0
1599232912,Device: id=0,RX,0,0,0,0,0
1599232913,Device: id=0,RX,0,0,0,0,0
1599232914,Device: id=0,RX,0,0,0,0,0
1599232915,Device: id=0,RX,0,0,0,0,0
1599232916,Device: id=0,RX,0,0,0,0,0
1599232917,Device: id=0,RX,0,0,0,0,0
1599232918,Device: id=0,RX,0,0,0,0,0
1599232919,Device: id=0,RX,0,0,0,0,0
1599232919,Device: id=0,RX,0,0,0,0,0
