Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232860,Device: id=1,TX,4.5317099903109,9275.4339274152,10000.507525865,9092624,2327024256
1599232861,Device: id=1,TX,4.5316284006943,9275.4124063176,10000.472950429,13624362,3486478848
1599232862,Device: id=1,TX,4.5317089888859,9275.4258756487,10000.49931387,18157000,4646144768
1599232863,Device: id=1,TX,4.5317118527481,9275.4197148791,10000.493611319,22689014,5805649536
1599232864,Device: id=1,TX,4.5317283057635,9275.4108391354,10000.487368058,27221814,6965350080
1599232865,Device: id=1,TX,4.5317234419267,9275.4142704168,10000.490021125,31753842,8124854784
1599232866,Device: id=1,TX,4.531765256092,9275.4133788905,10000.495819865,36285908,9284358400
1599232867,Device: id=1,TX,4.5317702080009,9275.4031685532,10000.486401833,40818900,10444096384
1599232868,Device: id=1,TX,4.531763101383,9275.417591354,10000.499687575,45350901,11603584448
1599232869,Device: id=1,TX,4.531763480934,9275.4066787208,10000.48883567,49883382,12763193856
1599232870,Device: id=1,TX,4.5316635570905,9275.4222934725,10000.488462607,54415447,13922724352
1599232871,Device: id=1,TX,4.5316777805889,9275.4188697564,10000.487314651,58947702,15082299392
1599232872,Device: id=1,TX,4.5316830171459,9275.4231871196,10000.492469863,63480168,16241927616
1599232873,Device: id=1,TX,4.5316875406269,9275.429669648,10000.499676148,68012030,17401400960
1599232874,Device: id=1,TX,4.5316924648492,9275.4153321554,10000.486126531,72544023,18560904768
1599232875,Device: id=1,TX,4.5316957545069,9275.4209542047,10000.492274926,77075944,19720390016
1599232876,Device: id=1,TX,4.5317166473218,9275.4165274912,10000.491191063,81607793,20879850944
1599232877,Device: id=1,TX,4.5317342060074,9275.4096596677,10000.487132629,86140636,22039560832
1599232878,Device: id=1,TX,4.5317479185197,9275.4301552677,10000.509822231,90673151,23199185856
1599232879,Device: id=1,TX,4.5316780814054,9275.4137649875,10000.482258012,95205332,24358741248
1599232880,Device: id=1,TX,4.5317126318153,9275.4170704046,10000.491091495,99608276,25485230720
