Time,Device,Direction,PacketRate,Mbit,MbitWithFraming,TotalPackets,TotalBytes
1599232696,Device: id=0,RX,7.1348807114251,3653.0589242496,4794.6398380777,13761720,880750080
1599232697,Device: id=0,RX,6.7041311707343,3432.5181968156,4505.179184133,20542221,1314702528
1599232698,Device: id=0,RX,6.6945657218094,3427.6145949019,4498.7451103914,27274779,1745585856
1599232699,Device: id=0,RX,6.6884073184629,3424.4716681282,4494.6168390823,34007260,2176465536
1599232700,Device: id=0,RX,6.6757759039975,3417.9901349729,4486.1142796125,40720617,2606119488
1599232701,Device: id=0,RX,6.6661093260893,3413.0479749577,4479.625467132,47418651,3034793664
1599232702,Device: id=0,RX,6.6904838913193,3425.5363897912,4496.0138124023,54160695,3466285568
1599232703,Device: id=0,RX,6.7083219040869,3434.6603084329,4507.9918130868,60942403,3900314816
1599232704,Device: id=0,RX,6.6951837148438,3427.9304970327,4499.1598914077,67673331,4331093760
1599232705,Device: id=0,RX,6.6891425773012,3424.8430316759,4495.105844044,74414820,4762549312
1599232706,Device: id=0,RX,6.6703538701754,3415.2145590397,4482.4711782678,81118926,5191611264
1599232707,Device: id=0,RX,6.6652688732141,3412.6263022007,4479.069321915,87834255,5621393408
1599232708,Device: id=0,RX,6.7024531715285,3431.6509455574,4504.0434530019,94591791,6053875072
1599232709,Device: id=0,RX,6.7033826296385,3432.1319063749,4504.6731271171,101351691,6486508672
1599232710,Device: id=0,RX,6.6933302694701,3426.9901791834,4497.9230222986,108096112,6918152256
1599232711,Device: id=0,RX,6.6879372700003,3424.2172744158,4494.2872376158,114832809,7349300032
1599232712,Device: id=0,RX,6.670221709537,3415.1590913798,4482.3945649057,121569903,7780474752
1599232713,Device: id=0,RX,6.6690142366257,3414.5276755826,4481.5699534427,128297106,8211014784
1599232714,Device: id=0,RX,6.7054201583468,3433.1832031131,4506.0504284486,135093757,8646001472
1599232715,Device: id=0,RX,6.7015858966774,3431.203821934,4503.4575654024,141823962,9076733568
1599232716,Device: id=0,RX,6.6857823524349,3423.1205644467,4492.8457408363,148569561,9508451904
1599232717,Device: id=0,RX,6.6803552596412,3420.3449374159,4489.2017789585,155310303,9939859776
1599232718,Device: id=0,RX,6.6663728905069,3413.1798670864,4479.7995295675,162018486,10369183104
1599232719,Device: id=0,RX,6.6708435069611,3415.4799768743,4482.8149379881,168764006,10800897408
1599232720,Device: id=0,RX,6.6862801575392,3423.3757870136,4493.1806122199,175278418,11217818752
