10000 0.01
20000 0.02
30000 0.03
40000 0.0400038461538462
50000 0.0494461538461538
60000 0.0432115384615385
70000 0.0429538461538462
80000 0.0396038461538461
90000 0.0468230769230769
100000 0.0416576923076923
110000 0.0433692307692308
120000 0.0478807692307692
130000 0.0416192307692308
140000 0.0741307692307692
150000 0.0767461538461538
160000 0.0518269230769231
170000 0.0677807692307692
180000 0.0731384615384615
190000 0.0687692307692308
200000 0.0825692307692308
210000 0.0705076923076923
220000 0.0539230769230769
230000 0.0593444444444444
240000 0.0989884615384615
250000 0.0776576923076923
260000 0.0818153846153846
270000 0.0873461538461538
280000 0.101661538461538
290000 0.11335
300000 0.143342307692308
