10000 0.01
20000 0.02
30000 0.03
40000 0.04
50000 0.05
60000 0.0600153846153846
70000 0.0699961538461538
80000 0.0799884615384615
90000 0.0899923076923077
100000 0.0999807692307692
110000 0.109853846153846
120000 0.120065384615385
130000 0.129992307692308
140000 0.140003846153846
150000 0.149711538461538
160000 0.158619230769231
170000 0.169969230769231
180000 0.180011538461538
190000 0.189484615384615
200000 0.200192307692308
210000 0.2101
220000 0.220030769230769
230000 0.230169230769231
240000 0.241569230769231
250000 0.249834615384615
260000 0.259926923076923
270000 0.269242307692308
280000 0.280007692307692
290000 0.290534615384615
300000 0.300969230769231
