10000 0.01
20000 0.02
30000 0.0299807692307692
40000 0.0398461538461539
50000 0.0499576923076923
60000 0.0417153846153846
70000 0.0412192307692308
80000 0.0404846153846154
90000 0.0411576923076923
100000 0.0411884615384615
110000 0.0401076923076923
120000 0.0533346153846154
130000 0.0520615384615385
140000 0.0602230769230769
150000 0.108542307692308
160000 0.0546076923076923
170000 0.0418884615384615
180000 0.0498
190000 0.0419307692307692
200000 0.0639884615384615
210000 0.0604115384615385
220000 0.0701346153846154
230000 0.0589
240000 0.117523076923077
250000 0.0840307692307692
260000 0.124176923076923
270000 0.125503846153846
280000 0.0946692307692307
290000 0.101607407407407
300000 0.0684
