10000 0.01
20000 0.02
30000 0.03
40000 0.0399038461538462
50000 0.0405884615384615
60000 0.0405769230769231
70000 0.0412192307692308
80000 0.0415115384615385
90000 0.0406115384615385
100000 0.0416
110000 0.0410769230769231
120000 0.0457769230769231
130000 0.0619846153846154
140000 0.0655461538461538
150000 0.0720846153846154
160000 0.106234615384615
170000 0.0644346153846154
180000 0.109034615384615
190000 0.0743692307692308
200000 0.0790038461538462
210000 0.0706730769230769
220000 0.0958923076923077
230000 0.0773423076923077
240000 0.0629076923076923
250000 0.1514
260000 0.0445115384615385
270000 0.0952153846153846
280000 0.110242307692308
290000 0.0918846153846154
300000 0.0750807692307692
