10000 0.01
20000 0.02
30000 0.03
40000 0.04
50000 0.0500038461538462
60000 0.0600038461538462
70000 0.0699923076923077
80000 0.0800038461538462
90000 0.09
100000 0.0999692307692308
110000 0.110007692307692
120000 0.119996153846154
130000 0.129996153846154
140000 0.140023076923077
150000 0.150061538461538
160000 0.160007692307692
170000 0.169226923076923
180000 0.183688461538462
190000 0.190026923076923
200000 0.199996153846154
210000 0.211261538461538
220000 0.218123076923077
230000 0.229440740740741
240000 0.239915384615385
250000 0.250438461538462
260000 0.260634615384615
270000 0.27095
280000 0.279861538461538
290000 0.290596153846154
300000 0.300142307692308
