10000 0.01
20000 0.02
30000 0.03
40000 0.0398961538461539
50000 0.0403615384615385
60000 0.0398038461538461
70000 0.0478692307692308
80000 0.0451076923076923
90000 0.0542846153846154
100000 0.0458769230769231
110000 0.0556038461538462
120000 0.0654
130000 0.0514307692307692
140000 0.0539884615384615
150000 0.0453961538461538
160000 0.0469846153846154
170000 0.0475769230769231
180000 0.0895307692307692
190000 0.0591923076923077
200000 0.104253846153846
210000 0.0638576923076923
220000 0.0654115384615385
230000 0.0750346153846154
240000 0.0682888888888889
250000 0.0749076923076923
260000 0.0551423076923077
270000 0.0499653846153846
280000 0.0566346153846154
290000 0.0487653846153846
300000 0.0863307692307692
