10000 0.01
20000 0.02
30000 0.03
40000 0.0399961538461538
50000 0.0400230769230769
60000 0.0512730769230769
70000 0.0644269230769231
80000 0.0435115384615385
90000 0.0582692307692308
100000 0.0417961538461539
110000 0.0422076923076923
120000 0.0432807692307692
130000 0.0424846153846154
140000 0.0421384615384615
150000 0.0428846153846154
160000 0.0426346153846154
170000 0.0546307692307692
180000 0.0429269230769231
190000 0.0454230769230769
200000 0.0457769230769231
210000 0.0432615384615385
220000 0.0427461538461538
230000 0.0406769230769231
240000 0.0425
250000 0.0587666666666667
260000 0.0643884615384615
270000 0.04325
280000 0.0413923076923077
290000 0.0511384615384615
300000 0.0409423076923077
