10000 0.01
20000 0.02
30000 0.03
40000 0.03705
50000 0.0402653846153846
60000 0.0414346153846154
70000 0.0465423076923077
80000 0.0433115384615385
90000 0.0406615384615385
100000 0.0403653846153846
110000 0.0411307692307692
120000 0.0420153846153846
130000 0.0405730769230769
140000 0.0425038461538462
150000 0.04895
160000 0.0583038461538461
170000 0.0574653846153846
180000 0.0409923076923077
190000 0.0704230769230769
200000 0.0619576923076923
210000 0.0491730769230769
220000 0.0411423076923077
230000 0.0403307692307692
240000 0.0525038461538462
250000 0.0610961538461538
260000 0.0729423076923077
270000 0.0666961538461538
280000 0.0978653846153846
290000 0.119896153846154
300000 0.138026923076923
