10000 0.01
20000 0.02
30000 0.03
40000 0.04
50000 0.0499961538461539
60000 0.0600153846153846
70000 0.0700076923076923
80000 0.0800384615384615
90000 0.0900115384615385
100000 0.0999961538461538
110000 0.110015384615385
120000 0.120069230769231
130000 0.129988461538462
140000 0.140019230769231
150000 0.150080769230769
160000 0.159953846153846
170000 0.170423076923077
180000 0.179976923076923
190000 0.189976923076923
200000 0.200038461538462
210000 0.210065384615385
220000 0.220073076923077
230000 0.230761538461538
240000 0.239114814814815
250000 0.249965384615385
260000 0.257315384615385
270000 0.269780769230769
280000 0.279615384615385
290000 0.286003846153846
300000 0.299107692307692
